AUC_Ctot,Final_Ctot
52.328946380471066,22.75736794994264
111.670876145559,49.74844822238325
59.78839746219629,23.125609832727164
71.99977314002771,30.531506135597215
86.99926518005867,41.13960619874926
84.90008312857174,36.53098032026962
66.84141753559062,29.244304757091278
78.12280483185435,33.61917000447318
69.20897984186044,28.9467788828886
97.922551696418,37.04730965432492
69.79758100477459,30.801282945670465
67.87752463653717,26.848775235236914
68.80700156700189,32.61749703925626
91.86160633620479,45.52592192524819
89.36407992888516,43.39867475281276
89.50859857223026,40.52159978931233
101.39895440487805,51.54747859036663
71.9218815283767,31.901960971499342
88.17702863420836,48.767945668569155
54.27645922173399,18.994694500144995
90.24768762268073,39.2149537445534
72.74365230759888,33.73439390101798
64.72277938658397,27.58971829177974
62.28726242723662,27.80192039825624
53.89080923841203,17.38320460633141
66.03470788365708,24.257555538524038
77.73162867069968,32.65844199647602
104.59900531939917,52.20030584330518
81.26228597173038,40.764652453796806
80.61578136561134,38.86992573959262
95.04417995726908,45.56591274294498
77.41068901509885,34.557186359242344
80.26883928096406,38.84631901619561
71.51708416736497,35.509833252640405
88.21022245255062,39.279940718247964
60.3696530820495,26.479370856999424
66.17815158466871,29.509910314912126
49.91863976407443,19.952339062512234
101.79770602963978,49.83906741020835
64.41745982782271,27.330119327402848
78.77613212282441,34.153622646484166
45.7303161761606,15.373329464925558
82.94531794785266,38.59360448293897
85.47447791676389,45.96833259691449
52.55779480457781,23.996865249984594
65.76344929786467,32.92348826889556
76.59902373457818,39.86694511114991
56.739560036729365,21.376937628796348
93.62630094023791,45.50208863297639
73.15469781935045,32.797897407570304
68.34573527906707,31.481876371932877
38.62384819048142,13.823914414116965
53.01141661031818,20.708225107594572
91.95997462366198,48.93605912317626
79.77873957435233,41.38773974291733
69.05386367662236,34.24598557984675
48.60331343987544,17.357293506907144
83.933979783466,43.44567458371273
66.35899387728661,30.210890335032847
77.78479262701072,34.20982044720181
68.22187591375385,31.014926415587755
42.712294252859294,16.711397959213492
67.11029833484561,29.540629982049655
88.33578769475805,41.07729212788955
82.91355708674746,39.84602376796325
60.112147928695464,26.186873366119396
86.16780308722764,39.87296462366387
76.72381698795726,32.32648951195469
56.04968067213412,19.945894206454028
65.95484086044517,33.16896050309856
63.94393330319575,27.935110652235156
51.25900393695184,17.659453846822945
66.72293106526988,28.79222689650603
71.96404830193282,34.597126850525505
93.97840654493886,44.52452181713213
103.08299809813174,55.642056890268634
73.5510387652653,33.07865990020491
115.78153506494962,52.81529140076032
45.17005083570747,16.215477941948514
55.159380764864665,24.067076093480637
76.08974652453237,35.691074397930876
52.06799369972758,23.32713356114363
56.299294890668854,24.643790575384443
61.13616210114452,27.38628544346204
51.76203012990608,18.818033214195452
61.26314355454112,27.249207262811296
48.470656047729456,18.33756501323073
65.8491376879643,26.491981741101736
61.4824136914671,28.569977398045413
43.97350445451613,17.819340746614632
44.14397770272159,18.227599429619204
90.64898904437601,46.73222077846472
77.01157540518295,34.39906139048494
92.6150958908488,38.100165225951834
61.83755352528125,30.057113108136065
53.67516584863726,18.39258494105423
58.393610695249365,22.900305720982484
61.94590623277949,24.914644994317047
91.470914705474,39.19169031817619
55.24637644458752,20.596803859634047
100.53583823743267,48.15888131488156
64.60087965365365,27.26507878450526
83.4857195876996,41.99951512766039
50.72270497771849,22.811046455632177
67.4513379033854,30.241031177133237
104.82169165825928,51.570424480487425
95.9104653246949,42.233210145855175
68.11362018723656,27.241992830774844
48.698180518892684,16.62622483751491
75.38364742518834,36.75052442891945
56.40934039190066,26.327806362509687
51.214508447386564,21.452843440941248
97.06795263366155,48.734512158510675
46.814550283220775,17.10192107758952
69.17502399160846,26.74148657929527
67.34521540990094,31.744904113454094
60.76263773241986,30.829499949666104
74.45355108652828,30.22234496547178
72.13092843463389,31.980116317396778
99.12747334780225,47.25766728504572
61.5109914257351,31.12851720666836
82.91696277247705,37.48840687701517
73.37603522208258,34.33518222099975
83.47217146599793,40.372357386769174
42.862687224857545,16.24122124348998
95.37812353862057,41.00996133707296
93.74614176262574,41.31753392655371
68.51676796498856,27.054222048041336
78.10661600496769,35.39595669026944
70.87396442087586,33.50939899597388
73.18545772866428,34.99397063119664
54.804361483824074,21.758600427596306
76.80173356253334,33.59218727819391
101.56139339189924,43.69164255382098
68.24143709710441,28.166308139686645
83.12806395882993,36.03105988541988
78.06224134928627,36.56112333977812
74.13334017754627,33.642634917
95.51607702049739,45.66196709710814
38.95197679165958,12.634347261562366
87.44680050437535,37.544481079879226
66.78272773547548,30.697687179785337
63.3194530693155,27.793183277759404
48.524901398482754,22.52847080478274
53.445128011292475,22.784953035585158
72.92460349838416,35.25288811234979
67.87273261443039,33.305686485430805
60.29959836672208,27.259010272301264
69.15987561342774,32.49834980427209
95.98727413436353,46.60522634300451
44.787054615086674,18.595982746687284
55.08738948377043,21.749258034521834
57.13086043512508,22.020832855836506
49.053677055615125,16.981385097078448
94.37035965060778,40.1948999019566
70.6587785517775,31.643764695742068
49.49214836474404,18.988256135043155
86.09173597141066,45.08222920590967
57.371171452164326,24.539618488866804
47.48549672548985,19.108780373015733
67.00261466726275,31.923807232190917
65.48676234770141,25.49593489578403
94.79639610879147,54.8778805763417
63.8254188714527,26.571812859808308
94.56252572006781,41.26157017550431
112.67489028868931,51.8689110936159
74.8084030849499,35.49638252984257
